,idade,dias_semana,horas_semana,grupo_estudos,ic,trabalho_TI,periodo_trabalho,media_final
728,36.0,2.0,18.0,0.0,1.0,0.0,2.0,2.7159909409380116
729,24.0,3.0,18.0,0.0,0.0,0.0,1.0,4.3048434915785645
730,22.0,5.0,18.0,0.0,0.0,0.0,2.0,6.113181243200774
731,32.0,4.0,19.0,1.0,0.0,0.0,1.0,5.246533422814677
732,30.0,5.0,18.0,0.0,0.0,1.0,1.0,6.432129797897126
733,29.0,6.0,11.0,1.0,0.0,0.0,0.0,7.573176257385894
734,36.0,4.0,20.0,1.0,1.0,0.0,2.0,5.244190217545174
735,30.0,5.0,12.0,0.0,0.0,1.0,1.0,6.64106717900978
736,35.0,5.0,16.0,1.0,0.0,0.0,0.0,5.980466447901395
737,18.0,5.0,8.0,1.0,0.0,0.0,0.0,6.927881180049193
738,32.0,4.0,15.0,0.0,0.0,0.0,1.0,5.177814346919132
739,25.0,5.0,17.0,0.0,0.0,0.0,1.0,5.554278479870584
740,29.0,5.0,17.0,1.0,0.0,0.0,1.0,6.905582022731993
741,24.0,4.0,14.0,0.0,1.0,0.0,1.0,4.119774959738418
742,33.0,5.0,14.0,1.0,0.0,0.0,1.0,6.785889625636594
743,33.0,5.0,18.0,0.0,0.0,1.0,1.0,6.178535778100265
744,34.0,5.0,24.0,1.0,0.0,0.0,1.0,6.3264290232740255
745,30.0,3.0,12.0,1.0,1.0,0.0,2.0,4.6118397670577025
746,22.0,3.0,13.0,0.0,1.0,1.0,1.0,3.765337971768637
747,39.0,4.0,13.0,1.0,1.0,0.0,0.0,5.30427892665544
748,30.0,4.0,16.0,1.0,1.0,1.0,1.0,4.691684229502008
749,24.0,3.0,18.0,0.0,0.0,0.0,1.0,4.127295364727529
750,24.0,5.0,12.0,0.0,0.0,0.0,0.0,6.5685678384330535
751,27.0,4.0,17.0,0.0,1.0,0.0,1.0,5.581754187168426
752,26.0,4.0,16.0,0.0,0.0,0.0,1.0,4.390502725744882
753,29.0,4.0,18.0,1.0,1.0,0.0,1.0,5.805274637567588
754,24.0,5.0,18.0,1.0,0.0,0.0,2.0,6.52453341501891
755,23.0,4.0,14.0,1.0,0.0,1.0,0.0,4.652944401021889
756,26.0,4.0,11.0,1.0,0.0,1.0,2.0,4.799048574823429
757,32.0,3.0,16.0,1.0,0.0,1.0,1.0,4.28843378925623
758,26.0,4.0,14.0,0.0,1.0,0.0,1.0,5.364568201655369
759,32.0,4.0,19.0,0.0,0.0,0.0,1.0,5.296102110754281
760,23.0,3.0,8.0,0.0,0.0,0.0,2.0,3.221622526828851
761,27.0,5.0,15.0,1.0,0.0,1.0,1.0,6.150024693620636
762,32.0,3.0,15.0,1.0,0.0,1.0,1.0,3.719982802564501
763,33.0,4.0,11.0,0.0,0.0,0.0,1.0,4.609583599718915
764,34.0,6.0,22.0,1.0,0.0,0.0,1.0,8.016620903934571
765,33.0,4.0,10.0,1.0,1.0,0.0,2.0,5.142867920458823
766,23.0,4.0,14.0,0.0,1.0,0.0,1.0,4.638518960753829
767,30.0,5.0,15.0,1.0,0.0,0.0,1.0,6.543157816972434
768,24.0,3.0,8.0,1.0,1.0,1.0,0.0,3.97295704261769
769,24.0,3.0,11.0,1.0,0.0,0.0,0.0,4.122324371774479
770,36.0,4.0,9.0,1.0,0.0,0.0,0.0,5.003215807261468
771,32.0,5.0,20.0,0.0,0.0,0.0,1.0,6.095121405648717
772,26.0,5.0,13.0,0.0,1.0,0.0,0.0,6.266152583751374
773,34.0,4.0,23.0,1.0,1.0,0.0,2.0,5.058216653302054
774,26.0,5.0,13.0,0.0,0.0,1.0,1.0,5.826445329816781
775,24.0,2.0,17.0,1.0,0.0,0.0,1.0,2.595799231423234
776,30.0,5.0,16.0,0.0,0.0,0.0,1.0,6.439901768561064
777,27.0,3.0,14.0,0.0,0.0,0.0,1.0,3.7220433012425747
778,36.0,5.0,21.0,0.0,0.0,1.0,0.0,6.151794679141903
779,26.0,4.0,16.0,0.0,0.0,0.0,1.0,4.889649107509389
780,29.0,5.0,17.0,1.0,1.0,1.0,1.0,6.439205469698621
781,28.0,5.0,13.0,1.0,0.0,0.0,0.0,6.992374971137856
782,34.0,5.0,19.0,0.0,0.0,0.0,1.0,5.780391332594999
783,31.0,2.0,17.0,0.0,1.0,0.0,1.0,2.1116465452854096
784,21.0,5.0,23.0,1.0,0.0,0.0,1.0,5.969517608039379
785,29.0,5.0,17.0,0.0,0.0,0.0,1.0,5.831923196405288
786,30.0,4.0,13.0,0.0,0.0,1.0,1.0,5.144968411070817
787,25.0,5.0,13.0,1.0,0.0,0.0,1.0,5.985497171990424
788,31.0,5.0,12.0,1.0,0.0,0.0,1.0,6.446138396391203
789,29.0,4.0,17.0,0.0,1.0,0.0,2.0,4.487211978851325
790,29.0,4.0,16.0,1.0,1.0,1.0,1.0,5.416754047158974
791,33.0,4.0,9.0,0.0,0.0,0.0,1.0,5.0885001906076175
792,23.0,5.0,16.0,1.0,0.0,0.0,1.0,7.10139709295714
793,24.0,3.0,18.0,1.0,0.0,0.0,0.0,3.9424026100549288
794,23.0,5.0,16.0,0.0,0.0,1.0,1.0,5.593675675233575
795,29.0,4.0,11.0,0.0,0.0,0.0,1.0,5.571549403209355
796,26.0,4.0,7.0,0.0,0.0,1.0,2.0,4.567814572240732
797,26.0,5.0,15.0,1.0,0.0,1.0,1.0,6.464192828488385
798,25.0,6.0,14.0,1.0,0.0,1.0,0.0,7.510495961389635
799,35.0,4.0,14.0,0.0,0.0,1.0,1.0,4.3307372446018215
800,29.0,5.0,26.0,0.0,1.0,0.0,1.0,6.086722910918949
801,26.0,3.0,21.0,1.0,1.0,0.0,1.0,3.3047859150173124
802,30.0,3.0,11.0,0.0,0.0,1.0,1.0,4.034888413711026
803,33.0,6.0,19.0,0.0,0.0,0.0,1.0,7.740076027142688
804,26.0,3.0,12.0,1.0,0.0,0.0,0.0,3.2241712607405293
805,34.0,5.0,9.0,1.0,0.0,1.0,1.0,6.595583983879876
806,31.0,4.0,11.0,1.0,0.0,0.0,1.0,5.383018706171322
807,27.0,5.0,17.0,0.0,0.0,0.0,1.0,6.502091631703338
808,33.0,4.0,13.0,0.0,0.0,0.0,1.0,5.115017239501023
809,37.0,5.0,14.0,1.0,0.0,0.0,0.0,5.947393633058267
810,30.0,4.0,15.0,1.0,0.0,1.0,1.0,5.876593983554256
811,31.0,3.0,21.0,0.0,1.0,1.0,1.0,4.215861951283357
812,33.0,7.0,20.0,0.0,0.0,0.0,1.0,8.449546724277152
813,23.0,5.0,15.0,0.0,1.0,1.0,1.0,5.969957885090018
814,25.0,5.0,14.0,1.0,0.0,1.0,0.0,6.16886892698129
815,33.0,4.0,18.0,0.0,0.0,0.0,1.0,4.5721873755877125
816,35.0,5.0,20.0,0.0,0.0,1.0,0.0,5.8606757851490805
817,26.0,4.0,13.0,0.0,0.0,1.0,1.0,5.450243525925513
818,30.0,4.0,16.0,1.0,1.0,1.0,1.0,5.439569080133132
819,28.0,4.0,14.0,0.0,1.0,0.0,1.0,4.786616947947914
820,39.0,5.0,16.0,0.0,0.0,0.0,0.0,5.8124320978793715
821,33.0,4.0,17.0,0.0,0.0,0.0,0.0,4.608522711807742
822,21.0,4.0,11.0,0.0,1.0,0.0,1.0,5.657134652205049
823,28.0,3.0,14.0,1.0,1.0,1.0,1.0,3.8145438247696752
824,32.0,5.0,9.0,0.0,0.0,0.0,1.0,5.787800789107015
825,36.0,2.0,18.0,1.0,0.0,0.0,1.0,2.821090554961066
826,38.0,4.0,15.0,0.0,0.0,0.0,1.0,5.74893419735762
827,32.0,5.0,27.0,1.0,0.0,0.0,0.0,6.641139778865735
828,23.0,5.0,9.0,0.0,0.0,0.0,0.0,6.612292813032909
829,30.0,4.0,18.0,0.0,0.0,1.0,1.0,4.729149451511649
830,25.0,4.0,17.0,0.0,0.0,1.0,1.0,5.110477345645587
831,29.0,3.0,9.0,1.0,1.0,0.0,1.0,3.4882177922781565
832,32.0,4.0,22.0,0.0,1.0,0.0,2.0,4.777067206814959
833,30.0,3.0,15.0,0.0,1.0,0.0,1.0,3.4750640585028023
834,32.0,3.0,8.0,0.0,1.0,0.0,1.0,4.095327205890731
835,37.0,5.0,18.0,1.0,1.0,0.0,1.0,6.17784258856143
836,28.0,2.0,21.0,0.0,1.0,0.0,1.0,2.5485935252365444
837,26.0,6.0,19.0,0.0,0.0,0.0,0.0,7.455658188676326
838,36.0,4.0,16.0,0.0,0.0,1.0,1.0,4.751508785011619
839,31.0,4.0,10.0,0.0,0.0,0.0,1.0,5.125361699384673
840,35.0,4.0,20.0,0.0,0.0,1.0,1.0,4.849776934837294
841,31.0,5.0,11.0,0.0,0.0,0.0,1.0,5.8605492719213315
842,30.0,5.0,18.0,1.0,0.0,0.0,1.0,6.537398766933455
843,30.0,2.0,15.0,0.0,0.0,0.0,1.0,1.8641977601833988
844,35.0,4.0,9.0,0.0,0.0,0.0,2.0,4.39579619837619
845,26.0,3.0,13.0,1.0,1.0,0.0,1.0,4.404909895225633
846,35.0,7.0,14.0,1.0,0.0,0.0,1.0,10.0
847,29.0,4.0,17.0,0.0,0.0,1.0,1.0,4.951598970928682
848,31.0,3.0,10.0,0.0,1.0,1.0,1.0,4.204762883351788
849,26.0,5.0,11.0,0.0,0.0,0.0,1.0,5.9069271328366515
850,32.0,4.0,16.0,1.0,1.0,1.0,1.0,4.572532175705284
851,32.0,4.0,17.0,1.0,1.0,0.0,0.0,5.277332287451993
852,27.0,4.0,16.0,1.0,1.0,1.0,0.0,5.011424766947997
853,20.0,4.0,16.0,0.0,0.0,1.0,1.0,5.701971892369571
854,33.0,3.0,21.0,0.0,1.0,0.0,0.0,3.559209926035365
855,27.0,3.0,7.0,1.0,1.0,0.0,1.0,3.581786252105572
856,28.0,4.0,12.0,0.0,0.0,0.0,1.0,4.827833828649716
857,31.0,5.0,7.0,0.0,1.0,0.0,1.0,6.502155217653657
858,30.0,5.0,12.0,1.0,1.0,0.0,1.0,6.1918850466831685
859,23.0,7.0,19.0,1.0,0.0,1.0,1.0,8.919811018276064
860,31.0,4.0,19.0,1.0,0.0,0.0,1.0,5.041554328827707
861,30.0,4.0,13.0,0.0,0.0,1.0,1.0,4.466919251851052
862,28.0,5.0,19.0,0.0,1.0,0.0,2.0,6.061817481166998
863,31.0,4.0,20.0,1.0,0.0,1.0,1.0,4.91078786148905
864,29.0,4.0,10.0,0.0,0.0,1.0,1.0,4.664149051693508
865,26.0,4.0,8.0,0.0,1.0,0.0,2.0,4.744407723403169
866,29.0,5.0,22.0,1.0,1.0,0.0,0.0,6.890069667345351
867,25.0,3.0,14.0,1.0,1.0,0.0,1.0,3.4454630225385343
868,37.0,5.0,13.0,0.0,0.0,0.0,1.0,6.0877742036786415
869,23.0,5.0,16.0,0.0,0.0,1.0,1.0,6.590611257912264
870,36.0,3.0,17.0,0.0,1.0,1.0,1.0,3.6918521570373155
871,30.0,4.0,15.0,0.0,0.0,0.0,1.0,4.412991975146578
872,31.0,5.0,7.0,0.0,1.0,1.0,1.0,6.300634028213393
873,36.0,4.0,24.0,1.0,0.0,0.0,1.0,4.850372769774582
874,35.0,3.0,14.0,0.0,0.0,1.0,0.0,3.938601794975626
875,27.0,3.0,10.0,0.0,1.0,1.0,0.0,3.374003709980962
876,35.0,5.0,9.0,1.0,1.0,1.0,1.0,6.367731693541145
877,30.0,4.0,17.0,1.0,0.0,1.0,2.0,5.742142520575354
878,31.0,5.0,18.0,1.0,1.0,1.0,0.0,6.611906085862064
879,31.0,3.0,19.0,0.0,0.0,1.0,1.0,3.5568403710327043
880,25.0,3.0,20.0,1.0,1.0,0.0,1.0,4.415722696332364
881,33.0,4.0,14.0,0.0,0.0,0.0,1.0,4.747256954378578
882,31.0,5.0,9.0,0.0,0.0,1.0,1.0,6.286712865289756
883,34.0,4.0,24.0,1.0,0.0,0.0,1.0,5.618179657308465
884,30.0,6.0,22.0,0.0,0.0,0.0,1.0,7.361120770658202
885,29.0,4.0,11.0,0.0,1.0,0.0,1.0,5.499239216046433
886,35.0,4.0,11.0,1.0,1.0,0.0,1.0,5.496353096810006
887,23.0,5.0,13.0,0.0,1.0,0.0,1.0,5.841160121576606
888,33.0,5.0,15.0,1.0,0.0,1.0,1.0,6.751547548745085
889,26.0,6.0,11.0,1.0,0.0,0.0,1.0,7.6715568938394
890,18.0,5.0,12.0,0.0,0.0,0.0,0.0,6.880118998782812
891,24.0,6.0,13.0,0.0,1.0,0.0,1.0,7.352788576188817
892,25.0,4.0,16.0,1.0,1.0,1.0,1.0,5.754702157659123
893,30.0,3.0,17.0,1.0,0.0,0.0,2.0,4.416481240715771
894,30.0,4.0,18.0,0.0,1.0,0.0,1.0,4.698783433383806
895,26.0,5.0,18.0,0.0,0.0,1.0,0.0,7.015458982052769
896,22.0,4.0,17.0,1.0,1.0,0.0,1.0,4.7274396243214545
897,28.0,3.0,17.0,1.0,0.0,0.0,1.0,3.9755699838531253
898,32.0,4.0,20.0,1.0,0.0,0.0,1.0,4.670771307186993
899,32.0,5.0,14.0,0.0,0.0,0.0,1.0,6.176549663228429
900,30.0,2.0,14.0,0.0,0.0,1.0,1.0,2.4545290092349106
901,40.0,3.0,15.0,1.0,0.0,0.0,1.0,3.71047190280844
902,28.0,4.0,5.0,0.0,1.0,0.0,1.0,5.0801105794006425
903,29.0,1.0,15.0,0.0,0.0,1.0,1.0,0.0
904,23.0,4.0,4.0,1.0,1.0,0.0,1.0,5.092198560890619
905,27.0,5.0,24.0,1.0,0.0,0.0,0.0,7.156681821807515
906,27.0,4.0,14.0,0.0,1.0,0.0,1.0,4.799857042355504
907,24.0,7.0,18.0,0.0,0.0,1.0,0.0,9.892054307929008
908,26.0,4.0,17.0,0.0,1.0,0.0,1.0,5.297524906745938
909,30.0,4.0,5.0,0.0,0.0,1.0,1.0,4.792680300887504
910,31.0,2.0,14.0,1.0,0.0,0.0,1.0,3.2249628439333726
911,30.0,5.0,16.0,0.0,1.0,0.0,0.0,5.994360733868066
912,26.0,4.0,4.0,0.0,1.0,0.0,1.0,4.5737415136995025
913,35.0,4.0,12.0,0.0,0.0,0.0,0.0,4.9108376121391215
914,36.0,4.0,9.0,0.0,0.0,1.0,1.0,5.20888498048713
915,30.0,4.0,21.0,0.0,1.0,0.0,0.0,4.326330851519265
916,18.0,5.0,14.0,0.0,0.0,0.0,1.0,6.336059851306297
917,27.0,3.0,15.0,0.0,1.0,0.0,2.0,3.6106883346465617
918,31.0,3.0,9.0,0.0,0.0,1.0,1.0,3.0974517361362817
919,32.0,5.0,12.0,1.0,0.0,1.0,1.0,6.090761149346329
920,26.0,4.0,15.0,0.0,0.0,0.0,1.0,4.937107103441905
921,31.0,5.0,18.0,1.0,0.0,0.0,1.0,7.201383737149616
922,29.0,4.0,14.0,1.0,0.0,1.0,2.0,5.727891790480897
923,32.0,4.0,20.0,1.0,0.0,1.0,1.0,5.652103497776383
924,26.0,4.0,13.0,0.0,0.0,0.0,1.0,5.3347869256537575
925,21.0,4.0,10.0,0.0,0.0,0.0,0.0,4.815702171960971
926,25.0,5.0,14.0,1.0,0.0,1.0,1.0,6.9820989667222
927,33.0,4.0,10.0,0.0,0.0,1.0,1.0,4.717794795788279
928,31.0,3.0,16.0,0.0,1.0,0.0,1.0,3.34613985408426
929,28.0,3.0,17.0,0.0,0.0,0.0,1.0,3.9889650944085724
930,34.0,4.0,13.0,0.0,0.0,0.0,1.0,4.544321976032754
931,24.0,4.0,7.0,1.0,1.0,1.0,0.0,5.4453596841617475
932,29.0,4.0,12.0,0.0,1.0,0.0,0.0,4.568518024473792
933,28.0,6.0,10.0,0.0,0.0,0.0,1.0,7.751728043871184
934,25.0,4.0,14.0,1.0,0.0,0.0,1.0,5.268145543572862
935,31.0,3.0,19.0,0.0,1.0,0.0,1.0,3.498236163883331
936,27.0,5.0,11.0,0.0,0.0,0.0,0.0,6.319894612912561
937,30.0,5.0,10.0,0.0,0.0,1.0,1.0,5.946933517191555
938,34.0,5.0,11.0,1.0,0.0,1.0,1.0,6.156115024582225
939,33.0,4.0,11.0,1.0,0.0,1.0,1.0,5.10566850551958
940,28.0,3.0,16.0,1.0,1.0,0.0,1.0,3.9304769910933803
941,25.0,3.0,16.0,1.0,1.0,0.0,1.0,3.675810262760877
942,35.0,4.0,14.0,1.0,1.0,0.0,0.0,4.7578637382657245
943,33.0,2.0,18.0,0.0,1.0,0.0,1.0,2.5345278234048574
944,24.0,4.0,12.0,1.0,1.0,0.0,0.0,4.815929155641105
945,27.0,4.0,18.0,1.0,1.0,1.0,2.0,4.513896210507905
946,27.0,4.0,26.0,1.0,0.0,0.0,0.0,5.279109827582507
947,33.0,6.0,20.0,1.0,0.0,0.0,1.0,7.528292285590462
948,32.0,5.0,15.0,0.0,0.0,1.0,1.0,6.31541546976094
949,36.0,3.0,7.0,0.0,0.0,0.0,1.0,4.054714785547727
950,29.0,6.0,17.0,1.0,0.0,1.0,2.0,7.65569577482069
951,36.0,6.0,14.0,1.0,0.0,1.0,1.0,7.35749460003052
952,23.0,3.0,10.0,0.0,0.0,0.0,2.0,3.84893612829494
953,30.0,2.0,17.0,1.0,0.0,1.0,1.0,2.0629058630672317
954,34.0,5.0,20.0,0.0,1.0,0.0,0.0,6.583768018057005
955,28.0,2.0,5.0,0.0,0.0,0.0,0.0,1.2676071927172274
956,22.0,5.0,13.0,0.0,1.0,0.0,1.0,5.826675217598478
957,22.0,4.0,16.0,0.0,0.0,1.0,0.0,5.70910078955996
958,17.0,3.0,15.0,0.0,1.0,0.0,1.0,2.914720867521226
959,28.0,4.0,10.0,0.0,0.0,1.0,1.0,4.634333933725245
960,29.0,4.0,17.0,1.0,0.0,1.0,1.0,5.734609528880397
961,33.0,3.0,12.0,1.0,1.0,0.0,1.0,3.4697269122387477
962,31.0,4.0,13.0,1.0,1.0,1.0,1.0,5.257033307190955
963,32.0,3.0,11.0,0.0,1.0,1.0,2.0,3.3093837193637654
964,40.0,3.0,15.0,0.0,0.0,0.0,2.0,3.5785140156312263
965,35.0,4.0,12.0,0.0,0.0,0.0,2.0,4.540998134758059
966,30.0,3.0,13.0,0.0,1.0,0.0,1.0,4.186712990244638
967,31.0,4.0,21.0,0.0,1.0,0.0,1.0,5.188641508266642
968,37.0,3.0,15.0,1.0,1.0,0.0,1.0,3.4090944129621508
969,30.0,3.0,17.0,0.0,0.0,1.0,1.0,3.349446188678507
970,29.0,4.0,12.0,0.0,0.0,0.0,1.0,4.829019275851795
971,34.0,3.0,18.0,0.0,1.0,0.0,1.0,4.346044687572746
972,29.0,5.0,5.0,0.0,1.0,0.0,1.0,6.072724318631869
973,26.0,5.0,19.0,1.0,1.0,0.0,1.0,6.190651271061064
974,26.0,3.0,15.0,1.0,0.0,0.0,1.0,4.395593806824729
975,38.0,4.0,17.0,1.0,0.0,1.0,2.0,5.3616302210600315
976,32.0,6.0,13.0,0.0,0.0,0.0,1.0,7.277095158168405
977,24.0,4.0,19.0,0.0,1.0,1.0,1.0,4.483447179331459
978,25.0,2.0,3.0,0.0,1.0,1.0,1.0,2.6820937264032834
979,35.0,4.0,13.0,0.0,0.0,0.0,1.0,5.145153481547143
980,26.0,2.0,14.0,0.0,0.0,0.0,2.0,2.0084388490365517
981,24.0,5.0,16.0,0.0,0.0,0.0,2.0,7.09064751412277
982,28.0,4.0,14.0,0.0,0.0,1.0,2.0,4.259856016172577
983,32.0,4.0,18.0,0.0,1.0,0.0,1.0,5.2346496407138705
984,34.0,4.0,14.0,1.0,0.0,0.0,1.0,5.3158710873104
985,22.0,3.0,16.0,0.0,0.0,0.0,1.0,3.308512503553051
986,34.0,4.0,11.0,0.0,0.0,0.0,1.0,5.1452287551914075
987,34.0,6.0,13.0,0.0,1.0,1.0,0.0,6.923042542659478
988,38.0,2.0,10.0,1.0,1.0,0.0,1.0,2.2624240853452164
989,30.0,3.0,18.0,0.0,1.0,0.0,1.0,3.929894774133126
990,30.0,6.0,11.0,1.0,0.0,1.0,1.0,8.043040169601458
991,40.0,4.0,22.0,0.0,1.0,0.0,0.0,5.349317303138679
992,31.0,5.0,24.0,0.0,0.0,1.0,1.0,6.782844959567339
993,29.0,3.0,19.0,0.0,0.0,0.0,1.0,3.844546617057042
994,26.0,4.0,16.0,1.0,1.0,0.0,1.0,5.018250639101528
995,36.0,5.0,17.0,0.0,0.0,0.0,1.0,6.043686928282194
996,27.0,4.0,18.0,1.0,1.0,0.0,1.0,5.268060651209645
997,41.0,4.0,16.0,0.0,1.0,0.0,1.0,4.289719503271355
998,37.0,5.0,19.0,0.0,0.0,1.0,1.0,6.890886581733017
999,30.0,5.0,19.0,0.0,0.0,0.0,1.0,5.545184142234147
1000,25.0,4.0,11.0,1.0,0.0,0.0,1.0,5.504686942857015
1001,35.0,5.0,18.0,1.0,0.0,1.0,0.0,6.581804114945157
1002,23.0,3.0,13.0,0.0,0.0,0.0,1.0,3.737245829881208
1003,26.0,3.0,15.0,1.0,0.0,0.0,1.0,3.867810521196405
1004,29.0,2.0,15.0,0.0,0.0,1.0,1.0,1.9176510303273742
1005,25.0,4.0,15.0,1.0,1.0,1.0,0.0,5.4721686957933455
1006,27.0,5.0,14.0,1.0,1.0,0.0,1.0,6.564354235294701
1007,30.0,6.0,15.0,0.0,0.0,1.0,1.0,8.271446430670007
1008,32.0,5.0,13.0,0.0,0.0,1.0,1.0,6.4146763506260625
1009,34.0,3.0,15.0,1.0,0.0,1.0,1.0,3.9178213343435973
1010,31.0,6.0,14.0,0.0,0.0,0.0,1.0,7.0849095639966695
1011,27.0,4.0,11.0,1.0,1.0,0.0,1.0,5.162624807688052
1012,32.0,3.0,24.0,1.0,1.0,0.0,1.0,4.249216501714089
1013,25.0,6.0,18.0,1.0,1.0,1.0,1.0,8.040896201013577
1014,25.0,3.0,10.0,0.0,1.0,0.0,1.0,3.856669856298864
1015,31.0,4.0,11.0,1.0,1.0,1.0,1.0,5.07761249068061
1016,28.0,4.0,18.0,0.0,0.0,0.0,1.0,5.44885435907629
1017,24.0,5.0,17.0,0.0,0.0,1.0,1.0,6.408898918936203
1018,32.0,5.0,10.0,0.0,0.0,0.0,1.0,6.319231683217195
1019,31.0,5.0,10.0,1.0,0.0,0.0,0.0,7.1160617817256355
1020,25.0,3.0,13.0,0.0,0.0,0.0,1.0,3.5780446558039163
1021,28.0,5.0,17.0,0.0,0.0,0.0,1.0,5.69254576471681
1022,26.0,4.0,13.0,0.0,0.0,1.0,1.0,5.103993663135876
1023,29.0,4.0,17.0,0.0,1.0,0.0,0.0,5.16032226837654
1024,31.0,4.0,8.0,0.0,0.0,1.0,1.0,5.267487969535264
1025,33.0,5.0,17.0,0.0,0.0,0.0,0.0,5.73768450715296
1026,30.0,4.0,14.0,1.0,1.0,1.0,1.0,5.608362165660686
1027,22.0,3.0,9.0,0.0,0.0,1.0,1.0,3.5990341946204056
1028,33.0,4.0,16.0,0.0,0.0,0.0,0.0,4.947545507505316
1029,32.0,4.0,18.0,1.0,0.0,1.0,1.0,6.007491338631211
1030,32.0,3.0,14.0,0.0,0.0,0.0,1.0,3.734907089141223
1031,22.0,5.0,24.0,1.0,1.0,1.0,2.0,6.623514633641374
1032,24.0,3.0,9.0,0.0,0.0,1.0,1.0,4.000886442906744
1033,23.0,4.0,18.0,1.0,0.0,0.0,1.0,4.878838379913879
1034,24.0,4.0,14.0,0.0,0.0,0.0,0.0,5.160185182497401
1035,30.0,5.0,18.0,0.0,1.0,1.0,1.0,5.896099607190015
1036,35.0,5.0,16.0,1.0,0.0,0.0,1.0,6.014276408865933
1037,27.0,4.0,13.0,0.0,0.0,0.0,1.0,5.139735659699168
1038,27.0,4.0,9.0,1.0,0.0,1.0,0.0,5.417779721620139
1039,29.0,3.0,17.0,1.0,1.0,1.0,1.0,3.1909275573871336
1040,34.0,6.0,15.0,0.0,0.0,0.0,1.0,7.0998843251965535
1041,33.0,3.0,16.0,0.0,0.0,1.0,1.0,3.506758611759214
1042,32.0,5.0,9.0,1.0,0.0,0.0,0.0,6.790643460732935
1043,22.0,3.0,24.0,0.0,1.0,1.0,2.0,4.071416820785836
1044,31.0,4.0,21.0,0.0,0.0,0.0,2.0,4.868341119338038
1045,28.0,5.0,17.0,0.0,0.0,1.0,2.0,6.767114525468055
1046,29.0,3.0,11.0,0.0,0.0,1.0,1.0,3.191439152391052
1047,32.0,5.0,14.0,1.0,0.0,0.0,0.0,6.517489252193474
1048,36.0,4.0,20.0,0.0,0.0,1.0,1.0,4.857129536789309
1049,34.0,4.0,14.0,0.0,0.0,1.0,1.0,4.805319915876661
1050,25.0,4.0,11.0,1.0,0.0,0.0,1.0,5.94114213433491
1051,35.0,3.0,12.0,0.0,0.0,0.0,0.0,3.7727660636968245
1052,31.0,4.0,19.0,0.0,1.0,0.0,2.0,4.4433791968344725
1053,28.0,5.0,19.0,0.0,1.0,0.0,0.0,6.90785435179181
1054,22.0,3.0,7.0,0.0,0.0,1.0,1.0,3.837296107427775
1055,26.0,5.0,17.0,0.0,0.0,1.0,2.0,5.981621968740661
1056,28.0,5.0,18.0,1.0,0.0,0.0,0.0,6.06652653795508
1057,31.0,5.0,13.0,0.0,0.0,1.0,1.0,7.0885134319214504
1058,28.0,5.0,8.0,0.0,0.0,0.0,1.0,5.759713711416394
1059,24.0,5.0,15.0,1.0,1.0,1.0,2.0,7.2158326199551395
1060,27.0,3.0,9.0,1.0,0.0,0.0,0.0,3.309940704236533
1061,30.0,4.0,16.0,1.0,0.0,0.0,1.0,5.016629824269785
1062,28.0,4.0,13.0,0.0,0.0,1.0,1.0,4.778344371657404
1063,21.0,6.0,16.0,1.0,1.0,1.0,1.0,8.258707226588985
1064,31.0,5.0,18.0,0.0,0.0,1.0,1.0,6.904125042039008
1065,31.0,5.0,7.0,0.0,1.0,0.0,1.0,6.298575142846721
1066,27.0,4.0,12.0,1.0,0.0,1.0,1.0,5.568148236018747
1067,23.0,3.0,18.0,1.0,0.0,0.0,0.0,3.711485273900452
1068,29.0,3.0,10.0,1.0,1.0,1.0,1.0,3.4823353433933715
1069,24.0,3.0,24.0,0.0,1.0,0.0,1.0,3.677892115267587
1070,34.0,4.0,12.0,0.0,0.0,0.0,1.0,4.810835952080241
1071,29.0,4.0,14.0,1.0,0.0,0.0,1.0,5.84508912109956
1072,28.0,5.0,17.0,1.0,0.0,0.0,1.0,6.197523575978934
1073,18.0,5.0,12.0,0.0,0.0,1.0,1.0,5.831625678258941
1074,30.0,4.0,20.0,0.0,0.0,0.0,0.0,5.057568827384469
1075,26.0,5.0,15.0,0.0,0.0,0.0,1.0,5.982161209391122
1076,25.0,4.0,22.0,0.0,0.0,0.0,1.0,4.927914243384103
1077,34.0,6.0,18.0,1.0,1.0,0.0,1.0,7.5134463755427445
1078,24.0,2.0,12.0,0.0,0.0,1.0,2.0,2.441873402393513
1079,33.0,3.0,16.0,1.0,1.0,0.0,1.0,4.4260816426111464
1080,39.0,5.0,7.0,1.0,0.0,1.0,0.0,6.224953104296
1081,26.0,5.0,20.0,0.0,0.0,0.0,1.0,6.593583271767861
1082,26.0,4.0,17.0,0.0,0.0,1.0,1.0,4.457487937867501
1083,23.0,5.0,10.0,1.0,0.0,1.0,0.0,6.468068199209224
1084,39.0,5.0,14.0,1.0,1.0,1.0,1.0,6.882362955424442
1085,32.0,3.0,19.0,1.0,0.0,0.0,1.0,4.132686674245665
1086,29.0,4.0,18.0,0.0,1.0,0.0,0.0,4.553917468731765
1087,29.0,3.0,13.0,0.0,0.0,0.0,0.0,3.6034614281997586
1088,29.0,5.0,14.0,0.0,0.0,0.0,1.0,5.841948483529636
1089,30.0,4.0,10.0,0.0,1.0,1.0,1.0,5.254217247897572
1090,41.0,4.0,14.0,0.0,0.0,0.0,2.0,4.543440085720814
